Unique_id,Site,Year,TimePeriod,dN15,Percent_N,Percent_C,C_to_N_ratio,Phosphate,Silicate,Nitrite_plus_Nitrate,Ammonia,Date,Time,Latitude,Longitude,Distance_to_crest,Distance_to_shore,Distance_to_pass,Distance_to_deep_lagoon_water,Distance_to_population_center,Population_center,Island_shore,Habitat,Lagoon,Microbial_Species_Richness,Microbial_Shannon_Diversity,Microbial_Phylogenetic_Diversity,Microbial_Evenness,Microbial_PCoA1,Microbial_PCoA2,Ultra.Violet.Humic.like,Tyrosine.like,Visible.Humic.like,Marine.Humic.like,Tryptophan.like,Lignin.like,M.C,HIX,BIX,FI,FishNH4ug_min_m2,FishBiomg_m2
id_1094,73,2022,2022-April,NA,0.549776058,30.65883237,55.77,0.12,0.66,0.18,0.22,4/14/2022,15:55:00,-17.51638885,-149.7642064,158.59,564.6700000000001,628.61,147.29,1304,Vai'are,SE,Reef crest,Teavaro,NA,NA,NA,NA,NA,NA,0.01141655916,0.07322006549,0.01219944891,0.01563752919,0.06706972626,0.01667321276,0.7801391615,0.5810019087,0.9366594517,1.885652949,1.8921913494531384,32.79975764197504
id_1095,74,2022,2022-April,NA,0.624767449,31.14129953,49.84,0.15,0.64,0.64,2.05,4/14/2022,12:45:00,-17.50532775,-149.7609331,111.74000000000001,538.62,1883.09,405.67,2312.16,Vai'are,SE,Reef crest,Teavaro,NA,NA,NA,NA,NA,NA,0.008997546491,0.04018089597,0.009584271171,0.01360328274,0.02935529507,0.007763257404,0.7045557573,0.7825842104,0.8216661276,2.033968568,NA,NA
id_1096,75,2022,2022-April,NA,0.678690994,27.84138588,41.02,0.14,0.6,0.27,1.85,4/14/2022,12:15:00,-17.50326782,-149.7645343,565.09,101.47,2081.07,519.86,2316.62,Vai'are,SE,Fringing reef,Teavaro,NA,NA,NA,NA,NA,NA,0.01225586965,0.05091891984,0.01372982245,0.01483688813,0.05047785753,0.0213118488,0.9253842408,0.5995999854,1.065372324,1.864154163,0.5743591298770161,10.651837828861186
id_1097,76,2022,2022-April,NA,0.419157689,32.12587394,76.64,0.14,0.67,0.69,1.62,4/14/2022,11:30:00,-17.50094125,-149.7627215,525.2800000000001,158.19,2348.3700000000003,802.45,2626.16,Vai'are,SE,Fringing reef,Teavaro,NA,NA,NA,NA,NA,NA,0.01018143073,0.03420193056,0.01063283481,0.01475905919,0.02793384859,0.01491612734,0.7204276827,0.8295274331,0.8692360494,1.811824197,0.47243542482957773,8.262725937236931
id_1098,77,2022,2022-April,NA,0.622344447,30.26862535,48.64,0.14,0.66,0.75,2.24,4/14/2022,10:53:00,-17.50258469,-149.7597522,161.37,474.22999999999996,2201.84,729.57,2627.04,Vai'are,SE,Reef crest,Teavaro,NA,NA,NA,NA,NA,NA,0.02462741576,0.03680522563,0.01096053216,0.01559572396,0.03026384577,0.016058658860000002,0.7027908539,0.6752763961,0.8332922084,2.043924898,0.7150831046084684,13.165367016809432
id_1099,78,2022,2022-April,NA,0.522286458,30.04440817,57.52,0.16,0.63,0.69,1.75,4/14/2022,10:17:00,-17.50024941,-149.7576461,182.54,306.47999999999996,2514.66,1067.77,3010.98,Vai'are,SE,Reef crest,Teavaro,NA,NA,NA,NA,NA,NA,0.01354339058,0.04751116792,0.01555304083,0.02055308165,0.04109011167,0.01594900342,0.7567254926,0.7395357932,0.8046789599,2.20548466,1.1020330415549204,18.516554391782282
id_1100,79,2022,2022-April,NA,0.448496762,31.52720703,70.3,0.15,0.59,0.72,2.84,4/17/2022,14:15:00,-17.60410798,-149.8210349,147.06,1207.06,2393.4700000000003,1354.72,1745.92,Ma'atea,SW,Reef crest,Maatea,NA,NA,NA,NA,NA,NA,0.02049489236,0.1160105402,0.01739989732,0.03106127384,0.09920742992,0.05198346995,0.5601797728,0.3307114739,0.9981844398,2.193177813,1.8115932315854284,31.122336077921656
id_1101,80,2022,2022-April,NA,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.47999999999996,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.01203311858,0.03853558573,0.01151820448,0.01664301371,0.03042522587,0,0.6920744452,0.5472543292,0.8040995352,1.826264716,0.6548039585343969,11.705511507673638
id_1102,80,2022,2022-April,NA,0.644857983,26.75371977,41.49,0.15,0.82,0.93,0.67,4/7/2022,13:39:00,-17.56380737,-149.8743451,1085.84,305.47999999999996,982.11,451.87,3090.23,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.01203311858,0.03853558573,0.01151820448,0.01664301371,0.03042522587,0,0.6920744452,0.5472543292,0.8040995352,1.826264716,0.6548039585343969,11.705511507673638
id_1103,81,2022,2022-April,NA,0.674073737,27.64237133,41.01,0.09,0.61,0.6,0.56,4/7/2022,13:11:00,-17.56509583,-149.8775593,746.14,643.14,704.8399999999999,342.42,3250.62,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,NA,NA,NA,NA,NA,NA,0.008513106999,0.03849597324,0.006314309733,0.01086793848,0.03179378267,0,0.5810034482,0.3834136239,0.6847931762,1.960298331,NA,NA
id_1104,82,2022,2022-April,NA,0.576289947,26.76508205,46.44,0.08,0.62,0.28,0.26,4/7/2022,14:04:00,-17.56890935,-149.8785377,340.13,892.8399999999999,260.19,65.75,3116.7,Vai'anae/Atiha,SW,Reef pass,Haapiti,NA,NA,NA,NA,NA,NA,0.008514759765,0.03430787685,0.006720390256,0.01235571009,0.02356057418,0.002393100337,0.5439096748,0.564912206,0.653859596,2.122903187,0.9241614703197206,16.08714509356515
id_1105,83,2022,2022-April,NA,0.607384191,28.75149254,47.34,0.12,0.49,0.49,0.52,4/7/2022,12:36:00,-17.56706047,-149.8830503,137.07,1256.09,539.73,564.55,3634.65,Vai'anae/Atiha,SW,Reef crest,Haapiti,NA,NA,NA,NA,NA,NA,0.009116969117,0.02914749038,0.006574529583,0.01545472012,0.02584738646,7.296424707e-4,0.4254059297,0.5305495345,0.6974197391,2.081441155,1.1169875960288205,20.60758874333572
id_1106,84,2022,2022-April,NA,0.479023904,30.00342559,62.63,0.12,4.95,1.02,0.69,4/7/2022,10:14:00,-17.56043784,-149.8865255,248.10999999999999,980.05,199.73,69.35,4324.03,Vai'anae/Atiha,SW,Reef pass,Haapiti,NA,NA,NA,NA,NA,NA,0.01296968603,0.04119103838,0.0111677935,0.01676652284,0.03082660855,0.01328044921,0.6660768971,0.6045188453,0.6055741987,1.974659401,1.3531314438534505,24.986423426510402
id_1107,85,2022,2022-April,NA,0.581369598,26.69303033,45.91,0.09,0.57,0.32,0.36,4/7/2022,11:59:00,-17.56350797,-149.8812157,474.27,924.3399999999999,822.05,589.31,3667.63,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,NA,NA,NA,NA,NA,NA,0.01155801228,0.03981159187,0.009161075785,0.01646025626,0.03379257158,0,0.5565573002,0.6251277819,0.6359628568,2.101921123,1.3629105679857467,25.14976032198095
id_1108,86,2022,2022-April,NA,0.624640805,27.08199604,43.36,0.12,0.72,0.43,1.52,4/7/2022,10:44:00,-17.55850204,-149.8826298,709.31,538.52,655.7900000000001,35.48,4126.17,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,NA,NA,NA,NA,NA,NA,0.008847798639,0.05406139568,0.006588806263,0.01323455372,0.04121594682,0.00219083797,0.4978487679,0.3330501801,0.6858282643,2.131123364,0.40026194016716776,7.1956825229965995
id_1109,87,2022,2022-April,NA,0.653618986,27.19613462,41.61,0.15,0.78,0.49,1.14,4/7/2022,11:20:00,-17.55897637,-149.8788434,978.42,384.87,1030.54,206.46,3808.43,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.01231575665,0.02865535557,0.009435559312,0.01621791494,0.03006399756,0.001935371507,0.581798545,0.8510669226,0.5417911613,2.275902748,0.3742034175246091,6.635861057655976
id_1110,89,2022,2022-April,NA,0.623509721,26.98974982,43.29,0.14,0.82,0.29,1.53,4/7/2022,11:21:00,-17.55473723,-149.8855922,731.3199999999999,561.53,704.63,141.06,4642.18,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.00732036665,0.03721384343,0.0058649046,0.01146339614,0.02897287645,0.006923306068,0.5116201626,0.4213247032,0.7383443766,2.073609102,0.5337166642289198,9.639306374481492
id_1111,90,2022,2022-April,NA,0.567211612,28.59849867,50.42,0.08,0.42,0.32,2.34,4/7/2022,11:52:00,-17.55573928,-149.8879232,480.06,792.23,527.26,266.16,4750.91,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,NA,NA,NA,NA,NA,NA,0.00626422821,0.0267288006,0.005825988973,0.01071964356,0.0258946313,0,0.5434871918,0.4703474876,0.8667120714,2.216510326,1.5606888868465183,25.895918207394352
id_1112,91,2022,2022-April,NA,0.573502188,28.96418977,50.5,0.12,0.64,0.45,1.55,4/7/2022,12:22:00,-17.55741642,-149.8905109,160.63,1091.43,373.41999999999996,505.77,4863.83,Vai'anae/Atiha,SW,Reef crest,Haapiti,NA,NA,NA,NA,NA,NA,0.006267022569,0.03227827715,0.005064872045,0.009485807218,0.02363470265,0,0.533942123,0.3374941839,0.7435107591,1.738545948,1.0976378005724867,18.87040252868221
id_1113,92,2022,2022-April,NA,0.468294772,30.12112502,64.32,0.1,0.64,0.47,1.79,4/7/2022,14:11:00,-17.55032935,-149.897047,217.68,788.9399999999999,1408.82,1006.09,5883.97,Vai'anae/Atiha,SW,Reef crest,Haapiti,NA,NA,NA,NA,NA,NA,0.006072347845,0.05278253496,0.00449324385,0.009620058892,0.03052768132,0.00170234167,0.467070306,0.2475339905,0.6594825288,2.104856505,1.772626675128252,29.982255570400238
id_1114,93,2022,2022-April,NA,0.600877296,27.1660808,45.21,0.07,0.68,0.4,2.54,4/7/2022,13:40:00,-17.5463777,-149.8911702,970.47,75.3,1581.11,586.73,5717.97,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.008973321497,0.02943871937,0.007457427771,0.01209949839,0.02616146019,0.001443272258,0.6163418954,0.6224421212,0.6778155427,1.947369178,1.192459555912646,19.463765508111496
id_1115,94,2022,2022-April,NA,0.430368522,31.38940167,72.94,0.1,0.59,0.66,1.89,4/7/2022,13:05:00,-17.54780925,-149.8949618,571.7900000000001,438.88,1540.1899999999998,847.09,5892.22,Vai'anae/Atiha,SW,Mid lagoon,Haapiti,NA,NA,NA,NA,NA,NA,0.007201714222,0.02728001983,0.005303250205,0.01078196182,0.02568028998,0,0.4918631963,0.4271894949,0.7245171973,2.155249432,0.4154621644535825,7.0082634933573855
id_1116,95,2022,2022-April,NA,0.539319836,30.41328098,56.39,0.18,0.61,0.6,1.7,4/7/2022,14:48:00,-17.54493568,-149.9022286,184.55,606.8499999999999,776.39,716.48,6683.84,Vai'anae/Atiha,SW,Reef crest,Haapiti,NA,NA,NA,NA,NA,NA,0.00521015397,0.03800112366,0.003551155792,0.009194782143,0.02377993587,7.772780853e-4,0.3862142395,0.3034383429,0.7229146132,2.164986899,1.2923296459010851,23.19739270314168
id_1117,96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15000000000003,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.01316102059,0.0356144453,0.01114307099,0.01639385257,0.03255669277,9.079960649e-4,0.67971033300000006,0.9171445094,0.7603360972,2.069272948,3.9064247369404193,69.03592832329636
id_1118,96,2022,2022-April,NA,0.616910102,25.65374331,41.58,0.14,1.15,0.61,1.71,4/8/2022,11:54:00,-17.53815631,-149.9044886,587.76,170.14,500.15000000000003,113.09,7360.28,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.01316102059,0.0356144453,0.01114307099,0.01639385257,0.03255669277,9.079960649e-4,0.67971033300000006,0.9171445094,0.7603360972,2.069272948,3.9064247369404193,69.03592832329636
id_1119,98,2022,2022-April,NA,0.56350457,26.50692311,47.04,0.12,0.48,0.38,1.57,4/7/2022,15:30:00,-17.54181552,-149.8985127,707.6700000000001,99.11999999999999,1039.1299999999999,785.64,6621.96,Vai'anae/Atiha,SW,Fringing reef,Haapiti,NA,NA,NA,NA,NA,NA,0.007807287189,0.02787946007,0.005501906194,0.01003477359,0.01787084833,0,0.5482840391,0.5692836004,0.7192588473,2.1037449,0.6529913382319981,11.38399847777311
id_1120,99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2787497952714071,4.8875647873117964
id_1121,99,2022,2022-April,NA,0.68527845,26.61790462,38.84,0.13,0.91,0.29,1.54,4/9/2022,10:40:00,-17.53222134,-149.9058889,1022.16,116.47,909.66,740.92,7979.92,Vai'anae/Atiha,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2787497952714071,4.8875647873117964
id_1122,100,2022,2022-April,NA,0.525478687,26.15410208,49.77,0.14,0.67,0.25,0.63,4/8/2022,12:39:00,-17.53432151,-149.9101318,541.16,590.8299999999999,616.13,605.45,8090.64,Vai'anae/Atiha,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.006196549311,0.03111706128,0.004508779197,0.008389864179,0.02821274349,0,0.537407889,0.3038272317,0.9648685422,2.169295051,0.9222211782813645,15.984908402851215
id_1123,101,2022,2022-April,NA,0.586564358,28.28821387,48.23,0.13,0.51,0.17,1.14,4/8/2022,13:17:00,-17.53755852,-149.9121106,150.28,894.05,363.32,495.33,8013.48,Vai'anae/Atiha,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.008707099178,0.0297892285,0.005629280079,0.01717252493,0.02549328139,0,0.3278073609,0.6277658415,0.6919596713,2.75405325,1.4227322886638756,24.25122771949741
id_1124,102,2022,2022-April,NA,0.534252993,29.58702595,55.38,0.15,0.66,0.37,1.31,4/9/2022,11:50:00,-17.5292844,-149.9181631,189.13,930.3599999999999,1474.6499999999999,1340.31,8024.01,Papeto'ai,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.005663740665,0.01895672283,0.005354036471,0.007257270447,0.01680691571,5.917152078e-4,0.7377479605,1.005818658,1.027844544,1.775517725,1.138532081949506,19.224479097428055
id_1125,103,2022,2022-April,NA,0.628037837,26.84529714,42.74,0.17,0.69,0.46,1.63,4/9/2022,11:18:00,-17.52734936,-149.9140272,650.8499999999999,461.14000000000004,1474.08,1052.22,7807.65,Papeto'ai,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.02061067066,0.03078322143,0.01892794728,0.02699130066,0.06654521206,0.01595182748,0.7012610293,0.8823614144,1.040654044,2.145012807,0.5815088800204167,10.171391921048794
id_1126,104,2022,2022-April,NA,0.607598843,28.3469204,46.65,0.09,0.85,0.75,1.55,4/9/2022,12:36:00,-17.52568094,-149.9107429,1045.09,93.08,1571.45,921.86,7695.22,Papeto'ai,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.01428699252,0.01632202556,0.01347507035,0.01775255373,0.01589282181,0.00569877015,0.7590496867,1.949907427,0.857660578,1.792920844,0.18281913639746122,3.143346453851357
id_1127,105,2022,2022-April,NA,0.585623815,29.36637191,50.15,0.16,0.68,0.61,1.39,4/9/2022,14:32:00,-17.52007479,-149.9206248,239.16,851.54,2480.72,723.28,7029.89,Papeto'ai,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.009904297198,0.02329413656,0.01006196251,0.01285568408,0.02862311557,0.003068416109,0.7826858885,1.105998379,1.079795488,1.788268412,1.5392235496575646,27.017490443946148
id_1128,106,2022,2022-April,NA,0.599936196,26.94852484,44.92,0.19,0.82,0.53,1.54,4/9/2022,13:10:00,-17.51944682,-149.9170567,619.01,476.06,2401.58,371.72,6910.87,Papeto'ai,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.009430545852,0.03098453707,0.007640756431,0.01248286607,0.03481524327,0.02143962719,0.6120995281,0.580658509,0.8737060772,2.379479456,0.7007975638656443,12.438073852612797
id_1129,107,2022,2022-April,NA,0.6725326,26.56145375,39.49,0.17,0.88,0.6,1.25,4/9/2022,13:36:00,-17.51885715,-149.9132726,1021.92,82.89,2359.12,110.06,6877.48,Papeto'ai,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.007653038469,0.02102492536,0.005741501585,0.01017424551,0.09596016121,0.07343459731,0.5643171848,0.3776570586,1.425203228,1.948041314,0.5766514279596656,10.200363606910486
id_1130,108,2022,2022-April,NA,0.578788906,29.98425178,51.81,0.16,0.68,0.27,1.13,4/8/2022,13:15:00,-17.51272805,-149.9225916,258.82,785.58,3303.05,909.58,6321.8,Papeto'ai,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.005220475476,0.01923422953,0.004211646826,0.006638941788,0.01495623717,0,0.6343852621,0.7875408632,0.9043095965,1.43194657,0.7382655046295808,12.618612690745685
id_1131,109,2022,2022-April,NA,0.623564107,29.1372198,46.73,0.15,0.64,0.32,1.81,4/8/2022,12:45:00,-17.51138762,-149.919454,610.92,455.40999999999997,3331.71,695.42,6059.83,Papeto'ai,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.006795410149,0.02377743658,0.006440835395,0.009325627154,0.02668935185,0.01058906056,0.6906597581,0.8097647869,0.9783251142,2.086537868,0.40541054400268306,6.933720332516604
id_1132,110,2022,2022-April,NA,0.62182883,29.04143612,46.7,0.15,0.64,0.35,1.28,4/8/2022,12:00:00,-17.51055999,-149.9159157,999.08,71.88,3315.84,573.06,5907.78,Papeto'ai,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.007922095141,0.02566766492,0.00889605507,0.00961945765,0.01449089411,0.002947356632,0.9247979869,1.151761136,1.029287069,1.805912621,0.3060558883063887,5.321439657893942
id_1133,111,2022,2022-April,NA,0.463522893,29.44354162,63.52,0.12,0.66,0.35,1.81,4/8/2022,15:30:00,-17.50318299,-149.9240371,263.63,861.2800000000001,3764.12,1683.01,5522.33,Papeto'ai,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.01061945127,0.02997093343,0.009836057971,0.01458794962,0.02940575062,0.006662598995,0.6742591129,0.7632002693,0.8601346845,1.87335961,0.6040750197318089,10.473108959009336
id_1134,112,2022,2022-April,NA,0.524731786,28.99701713,55.26,0.17,0.64,0.75,1.84,4/8/2022,15:00:00,-17.50348139,-149.920637,663.37,500.28,3515.03,1483.32,5315.06,Papeto'ai,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.006738479844,0.0204977857,0.006644554039,0.007606704098,0.01554039954,0.008648329545,0.8735128845,1.081942567,1.0948057,1.838517736,0.17061627168353252,2.91517861986435
id_1135,113,2022,2022-April,NA,0.588333752,27.62087718,46.95,0.13,0.97,0.91,1.61,4/8/2022,14:30:00,-17.50287202,-149.91747,910.7800000000001,165.35000000000002,3309.62,1444.42,5106.02,Papeto'ai,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.01129432842,0.02259388089,0.01184683885,0.01239194007,0.0225767817,0.01013082524,0.9560116318,1.418586291,0.9779843801,1.514907739,0.22256510603418517,3.9953076155153697
id_1136,114,2022,2022-April,NA,0.481957446,29.11656849,60.41,0.17,0.6,0.47,1.61,4/9/2022,15:42:00,-17.4954558,-149.9235728,232.78,958.3399999999999,3218.9900000000002,2430.03,5024.24,Papeto'ai,SW,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.00871519481,0.03730447364,0.009371118344,0.01093475906,0.05130789217,0.02800894508,0.8570027282,0.6699082447,1.107111056,2.010703578,1.7857533294884969,30.654234675172138
id_1137,115,2022,2022-April,NA,0.455307466,28.47061334,62.53,0.17,0.71,0.84,4.55,4/9/2022,15:11:00,-17.49504173,-149.9197109,520.51,588.05,2829.94,2350.51,4633.42,Papeto'ai,SW,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.00787754877,0.02406442308,0.008825223403,0.008712113343,0.01397311657,0.01086326661,1.012983079,1.189754847,0.9420709903,1.56013654,0.9117046510921196,15.712125600454566
id_1138,116,2022,2022-April,NA,0.550640135,28.88620027,52.46,0.13,0.7,0.79,1.58,4/8/2022,16:00:00,-17.49474971,-149.9146039,956.6800000000001,76.23,2351.61,2053.03,4146.16,Papeto'ai,SW,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.009104455033,0.02345863366,0.009597905617,0.01096974576,0.019827421550000002,0.02178081559,0.8749433056,1.311440332,1.072612388,1.870507943,0.41414975099067786,7.122046080975047
id_1139,117,2022,2022-April,NA,0.648865085,26.94746562,41.53,0.19,0.7,0.5,1.61,4/16/2022,09:10:00,-17.49064844,-149.9111011,700.66,245.26999999999998,1793.1299999999999,1485.53,3614.27,Papeto'ai,N,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.009277491997,0.03418471428,0.008447211349,0.01603465561,0.02890145734,0.02898679494,0.5268096524,0.707516275,0.8956870831,2.555227531,0.7936646507502065,13.915572918590309
id_1140,118,2022,2022-April,NA,0.556746052,26.83644911,48.2,0.16,0.69,0.77,1.59,4/16/2022,10:30:00,-17.48914783,-149.9067514,571.25,164.06,1301.02,1001.98,3141.51,Papeto'ai,N,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,0.0132150106,0.03637473254,0.01575067339,0.01558225546,0.04197156118,0.02359055942,1.010808315,0.8332073621,0.9896277287,1.830512236,0.6110707330874121,10.647361528745533
id_1141,119,2022,2022-April,NA,0.521954376,27.64954497,52.97,0.13,0.73,0.7,1.97,4/16/2022,09:45:00,-17.48591677,-149.9077934,208.64,515.8499999999999,1318.34,1117.25,3301.52,Papeto'ai,N,Reef crest,Hauru,NA,NA,NA,NA,NA,NA,0.00485160447,0.02333170083,0.004503578407,0.006190189242,6.4672293e-4,0,0.7275348508,1.547655238,0.7861743483,1.446937749,1.6660297550930099,28.40465575204961
id_1142,120,2022,2022-April,NA,0.601965823,26.69617078,44.35,0.1,0.66,0.3,1.18,4/16/2022,11:00:00,-17.48790848,-149.9022525,462.37,334.59,809.3399999999999,513.05,2684.16,Papeto'ai,N,Mid lagoon,Hauru,NA,NA,NA,NA,NA,NA,0.005755872638,0.027131659,0.005730335416,0.007325813481,0.01121356939,0.01375284966,0.7822114814,0.9520797319,1.075333348,2.109534907,2.1150128732412212,36.48471773692894
id_1143,121,2022,2022-April,NA,0.498978856,26.52764736,53.16,0.13,0.61,0.55,0.97,4/16/2022,11:35:00,-17.48853084,-149.8968575,567.42,271.39,461.25,71.48,2105.03,Papeto'ai,N,Fringing reef,Hauru,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3074975335282155,23.03315504917813
id_1144,123,2022,2022-April,NA,0.507426312,29.54051989,58.22,0.15,0.64,0.97,1.13,4/12/2022,15:26:00,-17.48842556,-149.8921487,589.92,246.37,498.76,204.62,1620.02,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01148773658,0.1072696445,0.01130777968,0.0162081704,0.03675863123,0.01800470125,0.6976592302,0.5197130038,0.8155080038,2.357869288,0.915991610371742,15.887276546338395
id_1145,126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.07,1.12,0.67,0.84,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.3899999999999,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.02589616471,0.04132006735,0.02629628251,0.03184448993,0.04453370183,0.04027200932,0.8257718234,1.261976157,0.8004917644,1.862593042,0.8442402572430808,15.11654405369326
id_1146,126,2022,2022-April,NA,0.565732033,29.12156975,51.48,0.09,0.68,1,1.87,4/12/2022,13:23:00,-17.49179923,-149.8794897,1027.4,62.52,1688.3899999999999,64.06,236.37,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.02589616471,0.04132006735,0.02629628251,0.03184448993,0.04453370183,0.04027200932,0.8257718234,1.261976157,0.8004917644,1.862593042,0.8442402572430808,15.11654405369326
id_1147,127,2022,2022-April,NA,0.463682371,28.88083046,62.29,0.15,0.69,1.01,1.15,4/12/2022,12:21:00,-17.4889724,-149.8789846,711.98,332.71,1598.83,149.81,344.49,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.01259493198,0.0393148357,0.0125785767,0.0193815296,0.0401093308,0.01790539758,0.6489981421,0.6048549601,0.9371239425,2.030794185,0.4164247306544042,7.592943052670813
id_1148,128,2022,2022-April,NA,0.433714976,29.0588856,67,0.17,0.79,1.12,1.49,4/12/2022,11:47:00,-17.48683493,-149.8765044,467.62,505.09,1302.48,25.82,505.09,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.02156650969,0.053143777,0.02101904431,0.02978009435,0.05545052409,0.04178648691,0.7058085198,0.8882493695,0.8393901849,2.016453192,0.5568252762385382,10.232677060517176
id_1149,129,2022,2022-April,NA,0.447903706,29.497402,65.86,NA,NA,NA,NA,NA,NA,-17.48972761,-149.8726504,618.38,232.22,930.8299999999999,65.99,232.22,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044106253886936085,0.7562613288005836
id_1150,130,2022,2022-April,NA,0.607431054,28.25592943,46.52,0.13,0.96,0.93,0.99,4/16/2022,14:25:00,-17.48467089,-149.8742172,178.36,785.64,1132.02,181.12,785.64,Papeto'ai,N,Reef crest,Papetoai,NA,NA,NA,NA,NA,NA,0.01000657241,0.03687787164,0.0110828735,0.01096505744,0.03554943105,0.007870474362,1.010744683,0.6690548586,1.079244112,1.879802405,1.5866673488889886,28.730919419059635
id_1151,131,2022,2022-April,NA,0.647437133,29.32407446,45.29,0.12,1,0.55,0.44,4/16/2022,15:00:00,-17.48809573,-149.8667564,194.81,590.75,292.46,125.36,590.75,Papeto'ai,N,Reef pass,Papetoai,NA,NA,NA,NA,NA,NA,0.007342656763,0.01881279381,0.008018739572,0.008392242556,0.008003979385,0.003975018995,0.9554942578,1.305832523,0.9160014163,1.798837107,1.915126263625381,33.61680959283947
id_1152,132,2022,2022-April,NA,0.567332273,29.10741536,51.31,0.14,0.92,0.97,0.84,4/10/2022,14:29:00,-17.48744111,-149.8709693,312.65000000000003,471.46,718.4399999999999,75.03,471.46,Papeto'ai,N,Reef crest,Papetoai,NA,NA,NA,NA,NA,NA,0.01238622047,0.03362976906,0.01199120956,0.01867630773,0.04462693596,0.02096810989,0.6420546144,0.6635035996,0.8601922927,2.007419071,1.7767401986668165,31.97659867186125
id_1153,133,2022,2022-April,NA,0.601605399,28.74031045,47.77,0.12,0.77,0.71,1.2,4/16/2022,12:15:00,-17.49028584,-149.8868992,754.2700000000001,111.64999999999999,983.8599999999999,393.95,1035.51,Papeto'ai,N,Fringing reef,Papetoai,NA,NA,NA,NA,NA,NA,0.008488401137,0.03309254374,0.007732199156,0.01146958726,0.02383777381,0.005302754149,0.6741479863,0.6187038925,0.7998574051,2.093836514,0.27491247626482684,4.581552788720706
